0x05b6a86faab79cda829722aa5cbf191e888cd0cd,0.053013969085960771
0x03a00628fb499264f3c1c34de9b8dbcda181d535,0.255775098277623162
0x06001fa9981b15bac7f753ee37de18385217056f,0.003769568129869544
0x040351a17385c39d21f1202172a49a71331c1dab,0.253438758627428167
0x0132cef602920482c0b488de0edadff74df17c88,0.278630122295601731
0x014843f776d78e32ef6bd7c6a6a2d2393865c7c4,0.220174467101678462
0x034e8229ffb73b828f710500e0b761ff1c09e9c7,0.026130015426841688
0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,0.289878754469713971
0x039ce7eb3cf8814960345cfd2d84e046a8779747,0.01169449040634257
0x06e6713b756d130f239183c664f1b057a9a64912,0.29668532154732574
0x011c79c3f951dc3d26fb08d226b60a7653753a95,0.082331050022783159
0x01e7f16e17c50d070eb66787f25ce3be405d6038,0.000441471766056376
0x0a653bd08e2b0a80d1d212d33032953db8298efd,0.262798813388248955
0x02a3eb940250ec205ffd38af0c0ce275f668bdeb,0.036788114667913673
0x024ee23953da0a7465daf877cad5739ad622d15b,0.322689141950708155
0x04707fbdd7cb1aaebf333a54ba1932816493810e,0.025034063458796856
0x09f6a573f84ac96460aa7d8a8a1b285ff33cfbdf,0.130602045364979757
0x03a3e3f6dcedfbde3781891893f3dcf74c29e277,0.050322769913066091
0x00b5b621cd12ba5e5d0b1bcbcda812d6e5840dcf,0.214483027526995003
0x01c45d6675183d866aa52bb709713cbcac90db65,0.000125242287288529
0x052c96d73df7b45d9b5cff5413b57fb87d51b55a,0.001437626102498319
0x03f7d0e52e77dd99d554c9ed4b0bc7de26f1cdcc,0.035237355085219083
0x00c62b99b5d7e044269200bfead73d6b54c8fe22,0.034283246794721133
0x06e62bc0321a28d6c0de17d0932b957207109337,0.058150933559232133
0x004537fcd9095489ebe38180a382341b962b501d,0.220546068722427232
0x0ff4085b2b72bf88cae52f8232b6121c5df0d7fe,0.0
0x0afdfe40edd83fbeb464fc2910de162218a3903a,0.070178786987005362
0x0c40a5f541897de8dcd70c175cb25f2be957996d,0.282349957011033159
0x081f3283e5fcb70803ae7deb3cd44898c970e336,0.278780344099544921
0x0a690b298f84d12414f5c8db7de1ece5a4605877,0.002454744175516555
0x0a90ed84161e6a7c565de94e825e2b2a874e70e5,0.225757498153931075
0x034574004d0b8e862c987b4742c90b642e6eff2f,0.225010738017177928
0x09748f07b839edd1d79a429d3ad918f670d602cd,0.000000140984448016
0x0e646936d6ead098f81ac02433b3171e51157b9d,0.023833085363999459
0x0a6226165ff532e954f91fd272cdc1ae9ee2e95f,0.006520605486694479
0x0af254dcd8207e2cc1e24d6b7a949fc8b0e12651,0.227018347178842547
0x0764daa1bc0c76499964c7bfa62fd6971ed4b7d2,0.053345510398640701
0x0fd84d7cb911728737556684050782b298f70f0f,0.231156237504909612
0x0ec6cd3f48039139f74d269cae549a9f0748979e,0.209395292981484189
0x0dbd9d55acc343b2886fd2a94b302ad26787ebf2,0.435908460741865915
0x0fef2f14127a2a290256523905e39dc817c11e42,0.351890813113060847
0x08c2bf6e96badbeac05df0bbf72cef4b57737dbb,0.358135394827493603
